0.889545,0.910685,0.89598,0.892765,0.95115,0.89473
0.827955,0.86615,0.803085,0.81102,0.93573,0.794085
0.83669,0.865595,0.71677,0.70417,0.92703,0.70392
0.850255,0.87729,0.720325,0.66538,0.93988,0.706375
0.741585,0.773675,0.61373,0.6333,0.92122,0.59603
0.67879,0.742625,0.60272,0.557785,0.92857,0.59127
0.65121,0.706125,0.623815,0.54056,0.911745,0.618265
0.662595,0.72661,0.481405,0.511195,0.889025,0.477255
0.579555,0.60274,0.47129,0.49955,0.8615,0.46929
0.52744,0.545225,0.434735,0.474715,0.838295,0.434085
0.47433,0.48931,0.4012,0.44736,0.80997,0.4011
0.43254,0.439865,0.37351,0.429995,0.77304,0.37316
0.393615,0.402755,0.34814,0.42384,0.736025,0.34734
0.36778,0.35928,0.34448,0.433635,0.68188,0.34308
0.339545,0.32942,0.34838,0.442445,0.63387,0.34663
0.309025,0.30066,0.3766,0.4888,0.58043,0.37275
0.28718,0.28459,0.38878,0.533395,0.533975,0.38603
0.275955,0.27106,0.411725,0.58501,0.4983,0.406775
0.282075,0.27477,0.437925,0.643965,0.473255,0.430525
0.278625,0.276245,0.47154,0.70129,0.469485,0.46224
0.26835,0.268075,0.500955,0.75016,0.47229,0.477805
0.261555,0.26664,0.53077,0.771825,0.47366,0.51152
0.25792,0.26835,0.54738,0.779915,0.485465,0.52453
0.25292,0.276995,0.563605,0.77422,0.49949,0.538355
0.2547,0.28783,0.580355,0.760185,0.51908,0.552355
0.256755,0.299675,0.57051,0.74042,0.54887,0.54056
0.264365,0.315875,0.561915,0.71509,0.577935,0.530115
0.279085,0.329915,0.538845,0.687475,0.60255,0.506645
0.29263,0.339225,0.509925,0.667925,0.64854,0.478825
0.31345,0.35005,0.486485,0.64011,0.67264,0.454335
0.331035,0.354105,0.463845,0.616255,0.69403,0.431295
0.340985,0.34934,0.456905,0.58825,0.7045,0.426955
0.353575,0.347695,0.44898,0.55707,0.72806,0.42113
0.35758,0.34742,0.46094,0.53087,0.75003,0.43814
0.354575,0.34795,0.464975,0.511205,0.76691,0.445575
0.350455,0.35095,0.476025,0.501785,0.77851,0.460475
0.34257,0.3447,0.47552,0.49649,0.781335,0.46212
0.33222,0.33885,0.474225,0.50006,0.78645,0.463725
0.319485,0.33036,0.471555,0.515665,0.77807,0.462805
0.300495,0.320035,0.4611,0.54224,0.763035,0.4459
0.28638,0.308255,0.439965,0.56638,0.734825,0.435865
0.27927,0.29746,0.425475,0.60177,0.723945,0.420525
0.283965,0.286615,0.40739,0.636935,0.70704,0.39979
0.29174,0.2782,0.383995,0.66795,0.685305,0.375345
0.295505,0.27625,0.34904,0.70824,0.68,0.33824
0.30044,0.27648,0.31176,0.73324,0.68682,0.29936
0.315355,0.280845,0.27836,0.75268,0.69848,0.26346
0.32732,0.29099,0.25405,0.75975,0.711215,0.2385
0.33516,0.303845,0.233515,0.77771,0.73266,0.216365
0.33402,0.31794,0.22264,0.79273,0.75074,0.20509
0.333305,0.33048,0.21209,0.80231,0.75865,0.19299
0.333055,0.339175,0.210505,0.80286,0.7664,0.190555
0.33474,0.35287,0.20784,0.794835,0.757905,0.18639
0.33894,0.363425,0.209405,0.78985,0.75791,0.187155
0.344635,0.375335,0.215495,0.77427,0.744575,0.194145
0.349495,0.382715,0.21035,0.754785,0.734625,0.1897
0.353905,0.38366,0.207105,0.726525,0.72751,0.186005
0.360855,0.381945,0.207735,0.716345,0.73002,0.185385
0.37301,0.377575,0.208945,0.70399,0.72469,0.185445
0.393985,0.3887,0.222905,0.689955,0.72512,0.200105
0.396385,0.393435,0.238125,0.6926,0.72276,0.215525
0.39274,0.39348,0.261215,0.70397,0.72053,0.240065
0.394625,0.39067,0.28381,0.71723,0.704675,0.26296
0.3878,0.39018,0.32525,0.728815,0.681805,0.30515
0.367075,0.38493,0.366145,0.74951,0.64988,0.346145
0.36211,0.40263,0.39341,0.76594,0.610185,0.37656
0.357,0.41441,0.42727,0.77765,0.55823,0.41437
0.351115,0.431025,0.466555,0.79005,0.50509,0.442305
0.352085,0.444455,0.49027,0.791255,0.44291,0.47682
0.35313,0.45746,0.513945,0.79566,0.38295,0.499495
0.366885,0.47505,0.529165,0.792025,0.34432,0.513565
0.39722,0.489355,0.52846,0.782725,0.311505,0.51291
0.42141,0.49975,0.542675,0.77591,0.282925,0.526875
0.446995,0.50836,0.551165,0.77922,0.26136,0.534765
0.469515,0.5102,0.5786,0.77364,0.24607,0.56
0.483345,0.517835,0.598325,0.77097,0.241495,0.579775
0.48717,0.50796,0.608185,0.76791,0.232335,0.589135
0.488195,0.503695,0.607765,0.76443,0.23497,0.591765
0.488045,0.49281,0.596945,0.746425,0.242835,0.582945
0.464385,0.464275,0.57911,0.720705,0.255105,0.56726
0.432465,0.42607,0.53659,0.68443,0.26558,0.52714
